record_id,annotated,data_set
9126,False,
9006,False,
7876,False,
6749,False,
7264,True,psychedelic_study_100_20240418.jsonl
4276,False,
6213,False,
7895,False,
5171,False,
7491,False,
6271,False,
7263,False,
2124,False,
4521,False,
5000,False,
9242,False,
6183,False,
953,False,
6007,False,
7061,False,
4350,False,
2822,False,
5483,False,
5071,False,
7767,False,
9244,False,
8681,False,
8732,False,
1597,False,
5900,False,
4650,False,
9579,False,
7338,False,
3603,False,
3783,False,
7258,False,
6748,False,
8746,True,psychedelic_study_100_20240411.jsonl
6440,False,
7761,False,
6438,False,
8178,False,
75,False,
2229,False,
5988,False,
2207,True,psychedelic_study_50_20240418.jsonl
8910,False,
8692,False,
85,False,
7535,False,
8220,False,
790,False,
3277,True,psychedelic_study_100_20240418.jsonl
2861,True,psychedelic_study_100_20240411.jsonl
8102,False,
6316,False,
8166,False,
1645,False,
8763,False,
7048,False,
717,False,
7047,False,
2143,False,
2152,False,
3537,False,
2153,False,
2761,False,
4651,False,
8100,False,
7746,False,
5804,False,
4899,False,
2186,False,
8059,False,
5482,False,
8801,False,
7961,True,psychedelic_study_100_20240418.jsonl
9509,False,
3183,False,
6574,False,
2547,False,
1879,False,
7064,False,
7964,False,
6115,False,
2307,False,
2209,False,
6050,False,
8957,False,
8963,False,
5188,False,
5870,False,
1277,False,
3328,False,
7822,False,
6105,False,
8970,False,
1291,False,
5871,False,
8477,False,
1255,False,
4389,False,
4911,False,
624,True,psychedelic_study_100_20240418.jsonl
7753,False,
6160,False,
7089,False,
8966,False,
7611,False,
4459,False,
4353,False,
7679,False,
2879,False,
5923,False,
7311,False,
6443,False,
5317,False,
2402,False,
2245,False,
4422,False,
4785,True,psychedelic_study_50_20240418.jsonl
8372,False,
1843,False,
8538,False,
9455,False,
8956,False,
8457,False,
8259,False,
3604,False,
9032,False,
5457,False,
5873,False,
8257,False,
5267,False,
7052,False,
5070,False,
8483,False,
9503,False,
9235,False,
9119,True,psychedelic_study_100_20240411.jsonl
5815,False,
4506,False,
8809,False,
2062,False,
1744,False,
7545,False,
1808,False,
3427,False,
1081,False,
8466,False,
8741,False,
9149,False,
3008,False,
4642,False,
7363,False,
3302,False,
9314,False,
4943,False,
7051,False,
3363,False,
5545,True,psychedelic_study_100_20240411.jsonl
3452,True,psychedelic_study_100_20240418.jsonl
4684,True,psychedelic_study_100_20240418.jsonl
4576,False,
7426,False,
6877,False,
7710,False,
3451,False,
6377,True,psychedelic_study_100_20240418.jsonl
5459,False,
5717,False,
8536,False,
5177,True,psychedelic_study_100_20240411.jsonl
8811,False,
7815,False,
1846,False,
4423,False,
3962,False,
8429,False,
6159,False,
3774,False,
5419,False,
9084,False,
201,False,
5227,False,
8535,False,
1765,False,
50,False,
8888,False,
8503,False,
7305,False,
4428,False,
989,False,
7050,False,
8318,False,
4356,False,
7392,False,
1841,False,
4944,False,
5808,False,
7060,False,
7312,False,
