record_id,annotated,data_set
9257,True,psychedelic_study_250_20240423_113434.jsonl
6176,False,
6047,False,
7002,True,psychedelic_study_250_20240425_134822.jsonl
4023,False,
3799,False,
8114,True,psychedelic_study_250_20240425_134820.jsonl
3172,False,
6057,False,
3178,True,psychedelic_study_250_20240423_113434.jsonl
3928,False,
8344,True,psychedelic_study_250_20240425_134821.jsonl
7463,False,
8808,True,psychedelic_study_250_20240425_134820.jsonl
6134,True,psychedelic_study_250_20240425_152801.jsonl
4968,True,psychedelic_study_100_20240418.jsonl
6344,True,psychedelic_study_250_20240425_134820.jsonl
956,True,psychedelic_study_250_20240425_134820.jsonl
3176,False,
7521,True,psychedelic_study_250_20240425_134821.jsonl
3179,False,
165,False,
6241,True,psychedelic_study_250_20240423_113434.jsonl
3180,False,
6195,True,psychedelic_study_250_20240425_152801.jsonl
3174,False,
697,False,
6475,True,psychedelic_study_250_20240425_152801.jsonl
1267,False,
3192,False,
5872,True,psychedelic_study_250_20240425_134822.jsonl
1749,False,
4823,True,psychedelic_study_250_20240425_134821.jsonl
6120,False,
6011,False,
163,True,psychedelic_study_250_20240425_134822.jsonl
3240,False,
4509,True,psychedelic_study_250_20240425_134821.jsonl
917,True,psychedelic_study_250_20240425_134822.jsonl
3238,True,psychedelic_study_250_20240425_152801.jsonl
912,False,
6010,False,
1866,True,psychedelic_study_50_20240418.jsonl
7156,False,
7726,True,psychedelic_study_250_20240423_113434.jsonl
161,True,psychedelic_study_250_20240425_134821.jsonl
6296,True,psychedelic_study_250_20240425_134821.jsonl
3580,False,
8089,False,
143,False,
151,True,psychedelic_study_250_20240425_134821.jsonl
1266,True,psychedelic_study_250_20240425_134820.jsonl
4658,True,psychedelic_study_100_20240411.jsonl
3059,True,psychedelic_study_250_20240425_152801.jsonl
1263,False,
8795,True,psychedelic_study_250_20240425_134822.jsonl
203,True,psychedelic_study_250_20240425_134822.jsonl
3060,False,
146,False,
56,True,psychedelic_study_250_20240423_113434.jsonl
2406,True,psychedelic_study_250_20240425_152801.jsonl
7484,True,psychedelic_study_250_20240425_134822.jsonl
5595,False,
6163,False,
5593,True,psychedelic_study_250_20240425_134822.jsonl
4885,False,
3061,True,psychedelic_study_250_20240425_152801.jsonl
6229,True,psychedelic_study_250_20240425_134822.jsonl
6292,True,psychedelic_study_250_20240425_134820.jsonl
7727,True,psychedelic_study_250_20240425_134821.jsonl
3177,True,psychedelic_study_250_20240425_134822.jsonl
7720,True,psychedelic_study_250_20240425_134821.jsonl
6232,False,
8923,True,psychedelic_study_250_20240425_152801.jsonl
3195,True,psychedelic_study_250_20240425_134822.jsonl
2864,True,psychedelic_study_100_20240411.jsonl
6116,True,psychedelic_study_250_20240425_134822.jsonl
6243,False,
9435,False,
6239,True,psychedelic_study_250_20240425_134820.jsonl
7525,False,
2404,True,psychedelic_study_250_20240425_152801.jsonl
6288,True,psychedelic_study_250_20240423_113434.jsonl
6097,False,
3189,True,psychedelic_study_100_20240418.jsonl
6114,False,
6193,True,psychedelic_study_250_20240425_134820.jsonl
1771,True,psychedelic_study_250_20240423_113434.jsonl
6231,False,
9436,True,psychedelic_study_250_20240425_134821.jsonl
2766,False,
6144,False,
155,True,psychedelic_study_250_20240425_134821.jsonl
145,True,psychedelic_study_250_20240425_152801.jsonl
2397,True,psychedelic_study_250_20240425_152801.jsonl
636,False,
1884,False,
2388,False,
641,True,psychedelic_study_250_20240425_134822.jsonl
4019,True,psychedelic_study_250_20240423_113434.jsonl
160,True,psychedelic_study_250_20240425_152801.jsonl
2426,True,psychedelic_study_250_20240425_134820.jsonl
1819,True,psychedelic_study_250_20240423_113434.jsonl
4508,True,psychedelic_study_250_20240425_134821.jsonl
634,True,psychedelic_study_250_20240425_134820.jsonl
7719,True,psychedelic_study_100_20240411.jsonl
6285,True,psychedelic_study_250_20240425_134822.jsonl
2393,False,
638,True,psychedelic_study_250_20240425_134821.jsonl
6101,False,
164,True,psychedelic_study_250_20240425_134821.jsonl
2256,True,psychedelic_study_250_20240425_152801.jsonl
6244,False,
2257,False,
5935,True,psychedelic_study_250_20240425_152801.jsonl
2389,True,psychedelic_study_250_20240423_113434.jsonl
9486,True,psychedelic_study_250_20240425_152801.jsonl
2421,False,
2410,True,psychedelic_study_250_20240425_134821.jsonl
137,False,
2408,True,psychedelic_study_250_20240425_134820.jsonl
2525,True,psychedelic_study_250_20240425_152801.jsonl
477,True,psychedelic_study_250_20240425_152801.jsonl
1731,True,psychedelic_study_250_20240425_134822.jsonl
2916,False,
5849,False,
1166,True,psychedelic_study_250_20240425_134822.jsonl
2384,True,psychedelic_study_250_20240425_134821.jsonl
2409,True,psychedelic_study_250_20240425_134820.jsonl
5919,False,
2043,False,
152,True,psychedelic_study_250_20240425_134820.jsonl
2423,True,psychedelic_study_100_20240418.jsonl
695,True,psychedelic_study_250_20240423_113434.jsonl
5918,True,psychedelic_study_250_20240425_134821.jsonl
6148,True,psychedelic_study_250_20240425_134820.jsonl
2405,False,
2407,False,
4729,True,psychedelic_study_250_20240425_134820.jsonl
9484,False,
2414,True,psychedelic_study_250_20240425_134820.jsonl
53,True,psychedelic_study_250_20240425_134820.jsonl
2387,True,psychedelic_study_250_20240425_134820.jsonl
2398,True,psychedelic_study_250_20240425_152801.jsonl
8051,False,
2395,True,psychedelic_study_250_20240425_134822.jsonl
8153,False,
6066,True,psychedelic_study_250_20240425_134821.jsonl
2392,False,
2377,True,psychedelic_study_250_20240425_134820.jsonl
6001,True,psychedelic_study_250_20240423_113434.jsonl
2427,True,psychedelic_study_250_20240425_134820.jsonl
2380,True,psychedelic_study_250_20240425_134822.jsonl
5475,False,
2422,True,psychedelic_study_250_20240423_113434.jsonl
4976,True,psychedelic_study_250_20240425_134822.jsonl
7466,True,psychedelic_study_100_20240411.jsonl
2386,False,
2382,False,
2417,True,psychedelic_study_250_20240425_134821.jsonl
2381,True,psychedelic_study_250_20240425_152801.jsonl
2390,True,psychedelic_study_100_20240418.jsonl
8836,True,psychedelic_study_50_20240418.jsonl
7943,False,
2419,True,psychedelic_study_250_20240425_152801.jsonl
3704,True,psychedelic_study_250_20240425_134821.jsonl
9572,True,psychedelic_study_250_20240423_113434.jsonl
6080,True,psychedelic_study_250_20240425_134820.jsonl
9573,True,psychedelic_study_250_20240425_134821.jsonl
5920,True,psychedelic_study_250_20240425_134820.jsonl
4730,False,
3260,True,psychedelic_study_250_20240425_134822.jsonl
7940,False,
2255,True,psychedelic_study_250_20240423_113434.jsonl
8380,False,
4688,True,psychedelic_study_250_20240425_134821.jsonl
2535,False,
6067,False,
9339,True,psychedelic_study_250_20240423_113434.jsonl
3147,False,
4014,True,psychedelic_study_250_20240425_134820.jsonl
1964,False,
6899,False,
1963,True,psychedelic_study_250_20240425_134822.jsonl
9182,False,
2536,True,psychedelic_study_250_20240425_134820.jsonl
6902,False,
2112,True,psychedelic_study_100_20240411.jsonl
4570,True,psychedelic_study_250_20240425_134820.jsonl
777,True,psychedelic_study_250_20240425_134822.jsonl
2650,True,psychedelic_study_250_20240425_134820.jsonl
9571,False,
3791,True,psychedelic_study_250_20240425_152801.jsonl
6903,True,psychedelic_study_250_20240425_134820.jsonl
4949,True,psychedelic_study_250_20240425_134820.jsonl
8351,False,
4948,False,
3216,True,psychedelic_study_250_20240425_152801.jsonl
7130,False,
8154,False,
5914,True,psychedelic_study_250_20240425_134820.jsonl
5921,True,psychedelic_study_250_20240425_134822.jsonl
5006,True,psychedelic_study_250_20240425_134820.jsonl
1451,False,
5173,False,
58,True,psychedelic_study_250_20240423_113434.jsonl
9588,False,
1228,True,psychedelic_study_250_20240425_134821.jsonl
2497,False,
2539,True,psychedelic_study_250_20240425_134821.jsonl
1240,False,
3819,True,psychedelic_study_250_20240425_152801.jsonl
3822,True,psychedelic_study_250_20240425_134822.jsonl
2939,False,
4307,True,psychedelic_study_100_20240418.jsonl
4025,True,psychedelic_study_250_20240423_113434.jsonl
2552,True,psychedelic_study_250_20240425_134821.jsonl
6524,False,
2487,True,psychedelic_study_50_20240418.jsonl
2763,True,psychedelic_study_250_20240425_152801.jsonl
1913,True,psychedelic_study_250_20240425_134822.jsonl
2044,True,psychedelic_study_250_20240425_134822.jsonl
1239,True,psychedelic_study_250_20240425_134820.jsonl
9232,False,
135,True,psychedelic_study_250_20240425_152801.jsonl
1237,False,
6212,True,psychedelic_study_250_20240425_152801.jsonl
3903,True,psychedelic_study_250_20240425_134822.jsonl
4308,False,
1694,False,
530,False,
2113,False,
816,True,psychedelic_study_250_20240425_152801.jsonl
8052,False,
7598,True,psychedelic_study_250_20240425_152801.jsonl
5022,True,psychedelic_study_250_20240425_152801.jsonl
8062,True,psychedelic_study_250_20240425_134820.jsonl
1453,False,
2035,False,
1755,False,
1437,True,psychedelic_study_250_20240425_134820.jsonl
127,True,psychedelic_study_100_20240418.jsonl
9175,True,psychedelic_study_250_20240425_134821.jsonl
3959,True,psychedelic_study_250_20240425_134820.jsonl
153,True,psychedelic_study_50_20240418.jsonl
3001,False,
5513,True,psychedelic_study_250_20240423_113434.jsonl
2383,True,psychedelic_study_250_20240425_134821.jsonl
1488,True,psychedelic_study_250_20240425_134822.jsonl
2401,True,psychedelic_study_250_20240425_152801.jsonl
2385,False,
2378,False,
260,True,psychedelic_study_250_20240425_134820.jsonl
2425,True,psychedelic_study_250_20240425_152801.jsonl
2490,True,psychedelic_study_100_20240411.jsonl
2418,True,psychedelic_study_100_20240418.jsonl
3112,False,
7945,True,psychedelic_study_250_20240423_113434.jsonl
2420,True,psychedelic_study_50_20240418.jsonl
7396,True,psychedelic_study_250_20240425_134821.jsonl
7942,True,psychedelic_study_100_20240411.jsonl
9592,False,
1484,False,
336,True,psychedelic_study_250_20240425_134822.jsonl
2400,True,psychedelic_study_250_20240423_113434.jsonl
352,False,
9174,True,psychedelic_study_250_20240425_134822.jsonl
7898,False,
3173,False,
2299,False,
338,True,psychedelic_study_250_20240425_152801.jsonl
6898,True,psychedelic_study_250_20240425_134822.jsonl
9277,False,
6082,True,psychedelic_study_250_20240423_113434.jsonl
305,True,psychedelic_study_250_20240425_134820.jsonl
4410,True,psychedelic_study_250_20240423_113434.jsonl
77,False,
1455,False,
3398,False,
7302,False,
2399,True,psychedelic_study_250_20240425_152801.jsonl
5446,True,psychedelic_study_250_20240425_134820.jsonl
3792,True,psychedelic_study_250_20240423_113434.jsonl
4921,True,psychedelic_study_250_20240425_152801.jsonl
1650,False,
2805,False,
144,False,
1496,True,psychedelic_study_250_20240425_134821.jsonl
5834,True,psychedelic_study_250_20240425_152801.jsonl
5079,True,psychedelic_study_250_20240425_152801.jsonl
6108,False,
2023,True,psychedelic_study_250_20240423_113434.jsonl
9575,False,
2605,True,psychedelic_study_50_20240418.jsonl
3925,True,psychedelic_study_250_20240425_134821.jsonl
3817,False,
1871,False,
1671,True,psychedelic_study_250_20240425_152801.jsonl
2915,False,
5080,True,psychedelic_study_250_20240425_134821.jsonl
1497,True,psychedelic_study_250_20240425_134820.jsonl
6031,False,
234,False,
1456,True,psychedelic_study_250_20240425_134821.jsonl
7941,True,psychedelic_study_250_20240425_134821.jsonl
7900,True,psychedelic_study_250_20240425_134822.jsonl
4421,False,
6078,True,psychedelic_study_250_20240425_134820.jsonl
6403,True,psychedelic_study_250_20240423_113434.jsonl
7403,True,psychedelic_study_250_20240425_134821.jsonl
8749,True,psychedelic_study_250_20240425_134822.jsonl
8417,True,psychedelic_study_250_20240425_134820.jsonl
4420,True,psychedelic_study_250_20240425_134820.jsonl
8481,False,
1537,True,psychedelic_study_100_20240418.jsonl
6901,True,psychedelic_study_250_20240425_134821.jsonl
1737,True,psychedelic_study_250_20240425_134820.jsonl
7077,True,psychedelic_study_250_20240425_134821.jsonl
8982,False,
3148,False,
4784,False,
6236,True,psychedelic_study_250_20240425_134821.jsonl
4179,False,
1238,False,
7980,True,psychedelic_study_100_20240418.jsonl
3000,True,psychedelic_study_250_20240425_134822.jsonl
4841,False,
6361,True,psychedelic_study_50_20240418.jsonl
6469,True,psychedelic_study_250_20240425_134820.jsonl
8989,True,psychedelic_study_250_20240425_134820.jsonl
1807,False,
405,True,psychedelic_study_250_20240425_152801.jsonl
4112,True,psychedelic_study_250_20240423_113434.jsonl
3063,False,
1799,True,psychedelic_study_250_20240425_134820.jsonl
6789,True,psychedelic_study_250_20240423_113434.jsonl
1196,False,
2820,True,psychedelic_study_100_20240411.jsonl
216,True,psychedelic_study_100_20240411.jsonl
8041,True,psychedelic_study_250_20240425_134820.jsonl
9416,False,
1806,False,
7397,False,
7200,True,psychedelic_study_250_20240425_134821.jsonl
2556,True,psychedelic_study_250_20240423_113434.jsonl
4031,False,
2813,False,
7402,True,psychedelic_study_250_20240425_152801.jsonl
1446,False,
2538,True,psychedelic_study_250_20240425_152801.jsonl
8713,True,psychedelic_study_250_20240425_134820.jsonl
5280,False,
6204,False,
6584,False,
3057,False,
3758,True,psychedelic_study_250_20240425_134820.jsonl
5838,True,psychedelic_study_250_20240425_134820.jsonl
7519,True,psychedelic_study_100_20240418.jsonl
4252,True,psychedelic_study_100_20240411.jsonl
2999,True,psychedelic_study_250_20240425_152801.jsonl
3214,False,
319,False,
7401,True,psychedelic_study_250_20240425_134822.jsonl
2601,False,
2049,True,psychedelic_study_250_20240423_113434.jsonl
9594,True,psychedelic_study_250_20240425_134821.jsonl
1510,False,
3305,False,
5967,False,
9173,True,psychedelic_study_100_20240418.jsonl
1418,True,psychedelic_study_250_20240425_134822.jsonl
9233,False,
7497,True,psychedelic_study_250_20240425_152801.jsonl
6456,False,
5789,True,psychedelic_study_250_20240423_113434.jsonl
5286,False,
7437,True,psychedelic_study_250_20240425_134822.jsonl
5598,True,psychedelic_study_50_20240418.jsonl
3757,True,psychedelic_study_250_20240425_134820.jsonl
4057,False,
3018,False,
7073,True,psychedelic_study_250_20240423_113434.jsonl
7946,True,psychedelic_study_100_20240411.jsonl
7465,True,psychedelic_study_250_20240425_134822.jsonl
5930,True,psychedelic_study_100_20240411.jsonl
6447,True,psychedelic_study_250_20240423_113434.jsonl
3598,True,psychedelic_study_250_20240425_134822.jsonl
6730,False,
4241,False,
4364,True,psychedelic_study_250_20240425_134822.jsonl
7074,True,psychedelic_study_100_20240411.jsonl
2542,False,
4798,True,psychedelic_study_50_20240418.jsonl
2114,False,
5395,True,psychedelic_study_250_20240425_134822.jsonl
54,True,psychedelic_study_250_20240425_134822.jsonl
9520,True,psychedelic_study_250_20240425_134820.jsonl
4739,False,
558,True,psychedelic_study_250_20240425_134820.jsonl
7580,False,
4523,False,
5405,True,psychedelic_study_250_20240425_134822.jsonl
2794,False,
5032,True,psychedelic_study_250_20240423_113434.jsonl
7253,True,psychedelic_study_250_20240425_152801.jsonl
7976,False,
652,True,psychedelic_study_100_20240411.jsonl
3894,True,psychedelic_study_250_20240425_134820.jsonl
889,True,psychedelic_study_250_20240425_134821.jsonl
772,True,psychedelic_study_250_20240425_134820.jsonl
6357,True,psychedelic_study_250_20240425_152801.jsonl
3593,False,
394,True,psychedelic_study_100_20240411.jsonl
7075,True,psychedelic_study_250_20240425_152801.jsonl
9238,False,
9595,False,
3909,False,
9000,True,psychedelic_study_100_20240411.jsonl
3992,False,
1098,True,psychedelic_study_250_20240425_152801.jsonl
497,True,psychedelic_study_250_20240425_134822.jsonl
5915,False,
9596,True,psychedelic_study_250_20240425_134820.jsonl
1430,False,
4165,False,
7351,False,
1443,True,psychedelic_study_100_20240418.jsonl
9565,True,psychedelic_study_250_20240425_134821.jsonl
5001,False,
6321,False,
8987,True,psychedelic_study_100_20240411.jsonl
5023,True,psychedelic_study_250_20240423_113434.jsonl
1447,False,
2753,False,
2553,False,
211,False,
6072,False,
8177,False,
6037,False,
5739,False,
5396,True,psychedelic_study_250_20240425_134822.jsonl
9603,False,
4815,False,
1236,False,
8180,False,
5122,False,
2998,True,psychedelic_study_100_20240411.jsonl
7554,True,psychedelic_study_250_20240423_113434.jsonl
7012,False,
809,True,psychedelic_study_250_20240425_134820.jsonl
808,True,psychedelic_study_100_20240418.jsonl
5968,True,psychedelic_study_250_20240425_152801.jsonl
6106,False,
5515,False,
5408,True,psychedelic_study_250_20240425_134820.jsonl
2762,False,
9179,True,psychedelic_study_250_20240425_134821.jsonl
3818,True,psychedelic_study_100_20240411.jsonl
5494,False,
8533,True,psychedelic_study_250_20240425_152801.jsonl
1129,True,psychedelic_study_250_20240425_134821.jsonl
8352,False,
5802,False,
3257,True,psychedelic_study_250_20240425_134821.jsonl
3353,True,psychedelic_study_100_20240418.jsonl
5584,False,
4058,False,
8687,True,psychedelic_study_250_20240425_152801.jsonl
44,False,
8087,True,psychedelic_study_100_20240418.jsonl
4424,True,psychedelic_study_100_20240411.jsonl
3594,True,psychedelic_study_250_20240425_134821.jsonl
5898,False,
734,True,psychedelic_study_250_20240425_152801.jsonl
979,True,psychedelic_study_250_20240425_134820.jsonl
4117,True,psychedelic_study_250_20240425_152801.jsonl
1389,False,
9198,False,
9307,True,psychedelic_study_250_20240425_134820.jsonl
586,True,psychedelic_study_250_20240425_152801.jsonl
5568,True,psychedelic_study_250_20240425_134821.jsonl
5495,False,
2719,True,psychedelic_study_250_20240425_134821.jsonl
884,False,
72,True,psychedelic_study_250_20240425_134821.jsonl
9195,True,psychedelic_study_250_20240425_152801.jsonl
5555,True,psychedelic_study_250_20240425_134822.jsonl
7435,True,psychedelic_study_250_20240425_152801.jsonl
6739,True,psychedelic_study_250_20240423_113434.jsonl
2376,True,psychedelic_study_250_20240425_134820.jsonl
6421,False,
6672,True,psychedelic_study_250_20240423_113434.jsonl
2034,False,
2825,True,psychedelic_study_250_20240425_134821.jsonl
1522,False,
2379,True,psychedelic_study_250_20240425_152801.jsonl
6383,False,
6141,False,
1882,False,
762,False,
5213,False,
5525,True,psychedelic_study_100_20240411.jsonl
1981,True,psychedelic_study_100_20240418.jsonl
7011,False,
4924,True,psychedelic_study_250_20240425_134821.jsonl
5511,False,
9495,False,
7013,True,psychedelic_study_250_20240425_134821.jsonl
9331,True,psychedelic_study_250_20240425_134820.jsonl
4370,True,psychedelic_study_250_20240425_134822.jsonl
1820,False,
5328,False,
6330,False,
6731,True,psychedelic_study_250_20240425_134822.jsonl
4220,True,psychedelic_study_250_20240425_152801.jsonl
8179,True,psychedelic_study_250_20240425_134821.jsonl
3592,True,psychedelic_study_250_20240423_113434.jsonl
73,False,
7956,False,
3111,False,
5121,False,
9567,False,
6385,False,
9574,False,
528,False,
5081,False,
2092,True,psychedelic_study_250_20240423_113434.jsonl
8777,True,psychedelic_study_100_20240418.jsonl
5641,False,
6180,False,
9508,False,
1649,False,
9421,True,psychedelic_study_250_20240425_134821.jsonl
8497,False,
7240,True,psychedelic_study_250_20240425_152801.jsonl
9629,True,psychedelic_study_250_20240425_134821.jsonl
5700,True,psychedelic_study_250_20240425_134820.jsonl
4236,False,
9466,True,psychedelic_study_250_20240425_134822.jsonl
1439,False,
1429,True,psychedelic_study_250_20240423_113434.jsonl
9532,False,
7223,True,psychedelic_study_250_20240425_134820.jsonl
4008,True,psychedelic_study_250_20240425_134822.jsonl
1433,True,psychedelic_study_250_20240425_134822.jsonl
8990,True,psychedelic_study_250_20240425_134820.jsonl
2416,False,
6490,True,psychedelic_study_250_20240425_134821.jsonl
8635,True,psychedelic_study_250_20240425_134822.jsonl
1729,False,
659,True,psychedelic_study_250_20240423_113434.jsonl
8350,False,
6507,True,psychedelic_study_250_20240425_134821.jsonl
5686,False,
1703,True,psychedelic_study_250_20240423_113434.jsonl
4988,False,
7225,True,psychedelic_study_250_20240425_134822.jsonl
9577,False,
5040,True,psychedelic_study_250_20240425_134820.jsonl
8122,True,psychedelic_study_250_20240425_152801.jsonl
1314,False,
4754,False,
1891,True,psychedelic_study_100_20240411.jsonl
3850,False,
9590,True,psychedelic_study_250_20240425_134821.jsonl
5025,True,psychedelic_study_100_20240411.jsonl
3715,False,
5644,True,psychedelic_study_250_20240425_134822.jsonl
7414,False,
7807,True,psychedelic_study_250_20240425_134822.jsonl
2250,False,
2675,True,psychedelic_study_250_20240425_134822.jsonl
7594,False,
1961,True,psychedelic_study_50_20240418.jsonl
5997,False,
486,False,
8613,True,psychedelic_study_100_20240418.jsonl
525,False,
9563,False,
8487,True,psychedelic_study_250_20240425_134822.jsonl
6061,False,
1445,True,psychedelic_study_250_20240423_113434.jsonl
9007,True,psychedelic_study_100_20240411.jsonl
5684,False,
259,True,psychedelic_study_250_20240425_134822.jsonl
7990,True,psychedelic_study_250_20240425_152801.jsonl
4006,False,
337,False,
5364,True,psychedelic_study_250_20240425_152801.jsonl
6837,True,psychedelic_study_250_20240425_152801.jsonl
5099,True,psychedelic_study_250_20240425_134822.jsonl
4792,False,
7777,True,psychedelic_study_250_20240425_134822.jsonl
6450,True,psychedelic_study_50_20240418.jsonl
8636,True,psychedelic_study_100_20240418.jsonl
1730,True,psychedelic_study_250_20240425_134821.jsonl
5690,True,psychedelic_study_250_20240425_134821.jsonl
3837,True,psychedelic_study_250_20240425_134822.jsonl
6325,True,psychedelic_study_250_20240425_134821.jsonl
221,True,psychedelic_study_250_20240425_134821.jsonl
3825,False,
8752,True,psychedelic_study_250_20240425_134822.jsonl
4914,False,
227,True,psychedelic_study_250_20240425_134821.jsonl
3927,False,
6258,True,psychedelic_study_250_20240425_134821.jsonl
6608,False,
8218,True,psychedelic_study_250_20240425_134820.jsonl
6245,False,
8077,True,psychedelic_study_250_20240425_134822.jsonl
6171,True,psychedelic_study_250_20240423_113434.jsonl
1450,True,psychedelic_study_250_20240425_134821.jsonl
1657,False,
5543,False,
7621,True,psychedelic_study_100_20240411.jsonl
2431,False,
4592,False,
3237,True,psychedelic_study_250_20240425_134820.jsonl
2818,False,
6345,True,psychedelic_study_100_20240418.jsonl
7021,True,psychedelic_study_250_20240425_134820.jsonl
3876,False,
7803,False,
1364,True,psychedelic_study_50_20240418.jsonl
3728,True,psychedelic_study_250_20240425_152801.jsonl
3796,False,
7574,False,
4129,True,psychedelic_study_250_20240425_134821.jsonl
1262,True,psychedelic_study_250_20240425_134822.jsonl
6062,True,psychedelic_study_250_20240425_134820.jsonl
3449,False,
6274,True,psychedelic_study_250_20240425_152801.jsonl
5139,True,psychedelic_study_100_20240418.jsonl
6173,True,psychedelic_study_250_20240425_134820.jsonl
8307,True,psychedelic_study_250_20240425_134822.jsonl
7295,False,
8976,True,psychedelic_study_250_20240425_134821.jsonl
6870,True,psychedelic_study_250_20240423_113434.jsonl
3492,True,psychedelic_study_50_20240418.jsonl
6468,False,
2424,True,psychedelic_study_250_20240425_134822.jsonl
3977,True,psychedelic_study_100_20240411.jsonl
3071,True,psychedelic_study_250_20240425_134820.jsonl
148,False,
578,True,psychedelic_study_250_20240425_134820.jsonl
7399,False,
7405,False,
531,True,psychedelic_study_100_20240411.jsonl
220,False,
154,False,
7597,True,psychedelic_study_250_20240423_113434.jsonl
8731,False,
6855,True,psychedelic_study_250_20240423_113434.jsonl
8349,True,psychedelic_study_250_20240425_134820.jsonl
6422,False,
